ㄎㄨㄥˇ ㄨˇ ㄧㄡˇ ㄌㄧˋ	孔武有力 4
ㄎㄨㄥˇ ㄉㄨㄥˋ	孔洞 5
ㄎㄨㄥˇ ㄧㄥˇ ㄉㄚˊ	孔穎達 6
ㄎㄨㄥˇ ㄒㄩㄝˋ	孔穴 1
ㄎㄨㄥˇ ㄌㄠˇ ㄈㄨ ㄗˇ	孔老夫子 3
ㄎㄨㄥˇ ㄖㄨㄥˊ	孔融 23
ㄎㄨㄥˇ ㄖㄨㄥˊ ㄖㄤˋ ㄌㄧˊ	孔融讓梨 0
ㄎㄨㄥˇ ㄔㄨㄥˊ	孔蟲 3
ㄎㄨㄥˇ ㄉㄠˋ	孔道 5
ㄎㄨㄥˇ ㄇㄣˊ	孔門 4
ㄎㄨㄥˇ ㄒㄧˋ	孔隙 7
ㄎㄨㄥˇ ㄑㄩㄝˋ	孔雀 29
ㄎㄨㄥˇ ㄑㄩㄝˋ ㄩㄢˊ	孔雀園 0
ㄎㄨㄥˇ ㄑㄩㄝˋ ㄉㄨㄥ ㄋㄢˊ	孔雀東南 0
ㄎㄨㄥˇ ㄑㄩㄝˋ ㄕˊ	孔雀石 0
ㄎㄨㄥˇ ㄑㄩㄝˋ ㄌㄩˋ	孔雀綠 0
ㄎㄨㄥˇ ㄑㄩㄝˋ ㄌㄢˊ	孔雀藍 0
ㄎㄨㄥˇ ㄑㄩㄝˋ ㄍㄜˊ	孔雀蛤 0
ㄎㄨㄥˇ ㄑㄩㄝˋ ㄎㄞ ㄆㄧㄥˊ	孔雀開屏 1
ㄎㄨㄥˇ ㄑㄩㄝˋ ㄩˊ	孔雀魚 3
ㄎㄨㄥˇ ㄌㄧˊ ㄍㄨㄛˋ ㄊㄧㄥˊ	孔鯉過庭 0
ㄩㄣˋ ㄔㄨ	運出 14 孕出 0
ㄩㄣˋ ㄈㄨˋ	孕婦 79
ㄩㄣˋ ㄈㄨˋ ㄓㄨㄤ	孕婦裝 4
ㄩㄣˋ ㄑㄧˊ	孕期 8
ㄩㄣˋ ㄙㄨㄟˋ	孕穗 0
ㄩㄣˋ ㄙㄨㄟˋ ㄑㄧˊ	孕穗期 0
ㄩㄣˋ ㄩˋ	孕育 102
ㄩㄣˋ ㄩˋ ㄔㄨ	孕育出 24
ㄗˋ ㄔㄨㄢˋ	字串 40
ㄗˋ ㄩㄢˊ	字元 58 字源 9
ㄗˋ ㄩㄢˊ ㄇㄚˇ	字元碼 0
ㄗˋ ㄩㄢˊ ㄗㄨˇ	字元組 1
ㄗˋ ㄦ	字兒 10
ㄗˋ ㄦˊ	字兒 10
ㄗˋ ㄉㄧㄢˇ	字典 184 自點 0
ㄗˋ ㄐㄩˋ	字句 63 字據 3
ㄗˋ ㄒㄧㄥˊ	自行 1082 字形 154 字型 116
ㄗˋ ㄗˋ	字字 24
ㄗˋ ㄗˋ ㄐㄩˋ ㄐㄩˋ	字字句句 2
ㄗˋ ㄗˋ ㄓㄨ ㄐㄧ	字字珠璣 2
ㄗˋ ㄊㄧㄝˇ	字帖 1
ㄗˋ ㄇㄨˋ	字幕 137
ㄗˋ ㄇㄨˋ ㄐㄧ	字幕機 0
ㄗˋ ㄎㄨˋ	字庫 7
ㄗˋ ㄏㄨㄟˋ	字彙 25 自會 6
ㄗˋ ㄧˋ	恣意 47 字義 15 字意 12 自縊 6
ㄗˋ ㄕㄨˋ	字數 47 自述 26
ㄗˋ ㄕㄨ	字書 30
ㄗˋ ㄍㄣ	字根 9
ㄗˋ ㄊㄧㄠˊ	自調 28 字條 19
ㄗˋ ㄇㄛˊ	字模 13
ㄗˋ ㄇㄨˊ	字模 13
ㄗˋ ㄧㄤˋ	字樣 103 自養 3
ㄗˋ ㄉㄤˇ	字檔 31
ㄗˋ ㄓㄥˋ ㄑㄧㄤ ㄩㄢˊ	字正腔圓 6
ㄗˋ ㄇㄨˇ	字母 85
ㄗˋ ㄇㄨˇ ㄅㄧㄠˇ	字母表 1
ㄗˋ ㄏㄨㄚˋ	字畫 18
ㄗˋ ㄆㄢˊ	字盤 0
ㄗˋ ㄧㄢˇ	字眼 134 自演 11
ㄗˋ ㄇㄚˇ	字碼 20
ㄗˋ ㄈㄨˊ	字符 0
ㄗˋ ㄓˇ	字紙 5
ㄗˋ ㄓˇ ㄊㄧㄥˊ	字紙亭 1
ㄗˋ ㄓˇ ㄌㄡˇ	字紙簍 0
ㄗˋ ㄗㄨˇ	自組 30 字組 5
ㄗˋ ㄧˋ ㄕㄨ ㄓㄥˋ	字義疏證 0
ㄗˋ ㄏㄠˋ	字號 77
ㄗˋ ㄅㄧㄠˇ	字表 11
ㄗˋ ㄌㄧˇ ㄏㄤˊ ㄐㄧㄢ	字裡行間 25
ㄗˋ ㄘˊ	字詞 69
ㄗˋ ㄇㄧˊ	字謎 1
ㄗˋ ㄐㄧ	字跡 25
ㄗˋ ㄐㄧㄢˋ	自建 16 字鍵 8 自薦 7
ㄗˋ ㄐㄧˊ	字集 13
ㄗˋ ㄇㄧㄢˋ	字面 34
ㄗˋ ㄇㄧㄢˋ ㄕㄤˋ	字面上 15
ㄗˋ ㄧㄣ	字音 14
ㄗˋ ㄧㄣ ㄗˋ ㄒㄧㄥˊ	字音字形 0
ㄗˋ ㄧㄣ ㄅㄧㄠˇ	字音表 0
ㄗˋ ㄕㄡˇ	自首 28 字首 4
ㄗˋ ㄊㄧˇ	字體 178 自體 48
ㄘㄨㄣˊ ㄒㄧㄚˋ	存下 57
ㄘㄨㄣˊ ㄒㄧㄚˋ ㄌㄞˊ	存下來 39
ㄘㄨㄣˊ ㄏㄨ ㄧ ㄒㄧㄣ	存乎一心 0
ㄘㄨㄣˊ ㄏㄨ ㄧˋ ㄒㄧㄣ	存乎一心 0
ㄘㄨㄣˊ ㄨㄤˊ	存亡 36
ㄘㄨㄣˊ ㄨㄤˊ ㄓ ㄑㄧㄡ	存亡之秋 0
ㄘㄨㄣˊ ㄨㄤˊ ㄓ ㄉㄠˋ	存亡之道 4
ㄘㄨㄣˊ ㄨㄤˊ ㄓ ㄐㄧˋ	存亡之際 0
ㄘㄨㄣˊ ㄨㄤˊ ㄐㄩㄝˊ ㄒㄩˋ	存亡絕續 2
ㄘㄨㄣˊ ㄅㄠˇ	存保 15
ㄘㄨㄣˊ ㄔㄨˊ	存儲 5
ㄘㄨㄣˊ ㄖㄨˋ	存入 32
ㄘㄨㄣˊ ㄑㄩˇ	存取 75
ㄘㄨㄣˊ ㄉㄢ	存單 14
ㄘㄨㄣˊ ㄗㄞˋ	存在 2099
ㄘㄨㄣˊ ㄗㄞˋ ㄓㄨˇ ㄧˋ	存在主義 8
ㄘㄨㄣˊ ㄗㄞˋ ㄍㄢˇ	存在感 4
ㄘㄨㄣˊ ㄗㄞˋ ㄉㄜ˙	存在的 172
ㄘㄨㄣˊ ㄗㄞˋ ㄓㄜ˙	存在著 48
ㄘㄨㄣˊ ㄉㄧˇ	存底 39
ㄘㄨㄣˊ ㄈㄟˋ	存廢 38
ㄘㄨㄣˊ ㄒㄧㄣ	存心 28
ㄘㄨㄣˊ ㄒㄧㄣ ㄅㄨˋ ㄌㄧㄤˊ	存心不良 2
ㄘㄨㄣˊ ㄏㄨˋ	存戶 40
ㄘㄨㄣˊ ㄓㄜˊ	存摺 43
ㄘㄨㄣˊ ㄈㄤˋ	存放 122
ㄘㄨㄣˊ ㄈㄤˋ ㄗㄞˋ	存放在 16
ㄘㄨㄣˊ ㄈㄤˋ ㄎㄨㄢˇ	存放款 6
ㄘㄨㄣˊ ㄈㄤˋ ㄔㄨˋ	存放處 0
ㄘㄨㄣˊ ㄧㄡˇ	存有 147
ㄘㄨㄣˊ ㄔㄚˊ	存查 1
ㄘㄨㄣˊ ㄍㄣ	存根 10
ㄘㄨㄣˊ ㄍㄣ ㄌㄧㄢˊ	存根聯 9
ㄘㄨㄣˊ ㄉㄤˇ	存檔 52
ㄘㄨㄣˊ ㄌㄢˊ	存欄 0
ㄘㄨㄣˊ ㄎㄨㄢˇ	存款 337
ㄘㄨㄣˊ ㄎㄨㄢˇ ㄅㄠˇ ㄒㄧㄢˇ ㄓˋ ㄉㄨˋ	存款保險制度 0
ㄘㄨㄣˊ ㄎㄨㄢˇ ㄉㄢ	存款單 1
ㄘㄨㄣˊ ㄎㄨㄢˇ ㄓㄨㄣˇ ㄅㄟˋ ㄌㄩˋ	存款準備率 2
ㄘㄨㄣˊ ㄎㄨㄢˇ ㄅㄨˋ	存款簿 16
ㄘㄨㄣˊ ㄇㄛˋ	存歿 0
ㄘㄨㄣˊ ㄏㄨㄛˊ	存活 156
ㄘㄨㄣˊ ㄏㄨㄛˊ ㄌㄩˋ	存活率 43
ㄘㄨㄣˊ ㄌㄧㄡˊ	存留 31
ㄘㄨㄣˊ ㄌㄧㄡˊ ㄒㄧㄚˋ	存留下 4
ㄘㄨㄣˊ ㄌㄧㄡˊ ㄒㄧㄚˋ ㄌㄞˊ	存留下來 2
ㄘㄨㄣˊ ㄧˊ	存疑 29
ㄘㄨㄣˊ ㄌㄧˋ	存立 1
ㄘㄨㄣˊ ㄅㄨˋ	存簿 2
ㄘㄨㄣˊ ㄌㄧㄤˊ	存糧 3
ㄘㄨㄣˊ ㄒㄩˋ	存續 24
ㄘㄨㄣˊ ㄍㄨˇ	存股 0
ㄘㄨㄣˊ ㄓㄜ˙	存著 23
ㄘㄨㄣˊ ㄐㄧˋ	存記 4
ㄘㄨㄣˊ ㄓㄥˋ	存證 37
ㄘㄨㄣˊ ㄓㄥˋ ㄒㄧㄣˋ ㄏㄢˊ	存證信函 7
ㄘㄨㄣˊ ㄏㄨㄛˋ	存貨 45
ㄘㄨㄣˊ ㄏㄨㄛˋ ㄌㄧㄤˋ	存貨量 1
ㄘㄨㄣˊ ㄓㄨˇ ㄑㄧˋ	存貯器 0
ㄘㄨㄣˊ ㄌㄧㄤˋ	存量 73
ㄘㄨㄣˊ ㄑㄧㄢˊ	存錢 31
ㄈㄨˊ ㄓㄨㄥˋ ㄨㄤˋ	孚眾望 4
ㄅㄟˋ ㄖㄣˊ	被人 178 孛人 0
ㄗ ㄗ ㄅㄨˊ ㄐㄩㄢˋ	孜孜不倦 3 孳孳不倦 0
ㄗ ㄗ ㄅㄨˋ ㄐㄩㄢˋ	孜孜不倦 3 孳孳不倦 0
ㄗ ㄗ ㄅㄨˊ ㄉㄞˋ	孜孜不怠 0
ㄗ ㄗ ㄅㄨˋ ㄉㄞˋ	孜孜不怠 0
ㄗ ㄗ ㄅㄨˋ ㄒㄧˊ	孜孜不息 0
ㄗ ㄖㄢˊ ㄧㄤˊ ㄆㄞˊ	孜然羊排 1
ㄒㄧㄠˋ ㄊㄤˊ	孝堂 0
ㄒㄧㄠˋ ㄋㄩˇ	孝女 9
ㄒㄧㄠˋ ㄋㄩˇ ㄅㄞˊ ㄑㄧㄣˊ	孝女白琴 0
ㄒㄧㄠˋ ㄈㄨˋ	孝婦 0
ㄒㄧㄠˋ ㄗˇ	孝子 28
ㄒㄧㄠˋ ㄗㄨㄥ	孝宗 6
ㄒㄧㄠˋ ㄐㄧㄚ	孝家 0
ㄒㄧㄠˋ ㄨㄟˊ	孝帷 0
ㄒㄧㄠˋ ㄌㄧㄢˊ	孝廉 5
ㄒㄧㄠˋ ㄉㄧˋ	孝弟 8
ㄒㄧㄠˋ ㄊㄧˋ	孝弟 8 孝悌 3
ㄒㄧㄠˋ ㄒㄧㄣ	孝心 19
ㄒㄧㄠˋ ㄒㄧㄣ ㄍㄢˇ ㄖㄣˊ	孝心感人 0
ㄒㄧㄠˋ ㄙ	孝思 7
ㄒㄧㄠˋ ㄍㄢˇ	孝感 0
ㄒㄧㄠˋ ㄐㄧㄥˋ	孝敬 14
ㄒㄧㄠˋ ㄨㄣˊ ㄉㄧˋ	孝文帝 0
ㄒㄧㄠˋ ㄈㄨˊ	校服 11 孝服 2
ㄒㄧㄠˋ ㄋㄢˊ	孝男 1
ㄒㄧㄠˋ ㄐㄧㄥ	孝經 2
ㄒㄧㄠˋ ㄒㄧㄥˊ	孝行 29
ㄒㄧㄠˋ ㄒㄧㄥˋ	孝行 29
ㄒㄧㄠˋ ㄒㄧㄥˊ ㄍㄢˇ ㄖㄣˊ	孝行感人 0
ㄒㄧㄠˋ ㄉㄠˋ	孝道 36 笑道 27
ㄒㄧㄠˋ ㄕㄨㄣˋ	孝順 98
ㄒㄧㄠˋ ㄕㄨㄣˋ ㄈㄨˋ ㄇㄨˇ	孝順父母 2
ㄒㄧㄠˋ ㄧㄤˋ	孝養 0
ㄇㄥˋ ㄕˊ ㄨㄟˊ ㄎㄜˋ	孟什維克 1
ㄇㄥˋ ㄉㄨㄥ	孟冬 1
ㄇㄥˋ ㄐㄧㄚ ㄌㄚ	孟加拉 33
ㄇㄥˋ ㄐㄧㄚ ㄌㄚ ㄍㄨㄛˊ	孟加拉國 1
ㄇㄥˋ ㄐㄧㄚ ㄌㄚ ㄨㄢ	孟加拉灣 7
ㄇㄥˋ ㄐㄧㄚ ㄌㄚ ㄏㄨˇ	孟加拉虎 0
ㄇㄥˋ ㄒㄧㄚˋ	孟夏 1
ㄇㄥˋ ㄐㄧㄤ ㄋㄩˇ	孟姜女 17
ㄇㄥˋ ㄆㄛˊ ㄊㄤ	孟婆湯 1
ㄇㄥˋ ㄗˇ	孟子 140
ㄇㄥˋ ㄗㄨㄥ ㄓㄨˊ	孟宗竹 1
ㄇㄥˋ ㄒㄧㄠˇ ㄉㄨㄥ	孟小冬 0
ㄇㄥˋ ㄕㄢ ㄉㄨ	孟山都 0
ㄇㄥˋ ㄊㄧㄥˊ ㄨㄟˇ	孟庭葦 3
ㄇㄥˋ ㄉㄜˊ ㄙ ㄐㄧㄡ	孟德斯鳩 1
ㄇㄥˋ ㄉㄜˊ ㄦˇ	孟德爾 10
ㄇㄥˋ ㄉㄜˊ ㄦˇ ㄙㄨㄥˋ	孟德爾頌 7
ㄇㄥˋ ㄈㄟˇ ㄙ	孟斐斯 0
ㄇㄥˋ ㄔㄨㄣ	孟春 5
ㄇㄥˋ ㄇㄨˇ	孟母 12
ㄇㄥˋ ㄇㄨˇ ㄙㄢ ㄑㄧㄢ	孟母三遷 3
ㄇㄥˋ ㄏㄠˋ ㄖㄢˊ	孟浩然 5
ㄇㄥˋ ㄌㄤˋ	孟浪 2
ㄇㄥˋ ㄏㄨㄛˋ	孟獲 0
ㄇㄥˋ ㄑㄧㄡ	孟秋 1
ㄇㄥˋ ㄇㄞˇ	孟買 28
ㄇㄥˋ ㄇㄞˇ ㄕˋ	孟買市 1
ㄇㄥˋ ㄎㄜ	孟軻 0
ㄅㄠ ㄗˇ	胞子 1 孢子 0
ㄅㄠ ㄗ˙ ㄊㄧˇ	孢子體 0
ㄐㄧˋ ㄏㄡˋ ㄈㄥ	季候風 2
ㄐㄧˋ ㄎㄢ	季刊 30
ㄐㄧˋ ㄅㄠˋ	季報 8
ㄐㄧˋ ㄅㄨˋ ㄧ ㄋㄨㄛˋ	季布一諾 0
ㄐㄧˋ ㄅㄨˋ ㄧˊ ㄋㄨㄛˋ	季布一諾 0
ㄐㄧˋ ㄏㄡˋ ㄙㄞˋ	季後賽 68
ㄐㄧˋ ㄐㄧㄝˊ	季節 377
ㄐㄧˋ ㄐㄧㄝˊ ㄒㄧㄥˋ	季節性 28
ㄐㄧˋ ㄐㄧㄝˊ ㄈㄥ	季節風 3
ㄐㄧˋ ㄐㄩㄣ	季軍 29
ㄐㄧˋ ㄐㄩㄣ ㄐㄧㄤˇ	季軍獎 0
ㄐㄧˋ ㄒㄧㄣ ㄐㄧˊ	季辛吉 16
ㄐㄧˋ ㄈㄥ	季風 119
ㄐㄧˋ ㄈㄥ ㄑㄧˋ ㄏㄡˋ ㄑㄩ	季風氣候區 1
ㄍㄨ ㄉㄧㄥ	孤丁 0
ㄍㄨ ㄌㄧㄥˊ ㄌㄧㄥˊ	孤零零 12 孤伶伶 6
ㄍㄨ ㄠˋ	孤傲 2
ㄍㄨ ㄆㄧˋ	孤僻 11
ㄍㄨ ㄆㄧˋ ㄔㄥˊ ㄒㄧㄥˋ	孤僻成性 0
ㄍㄨ ㄦˊ	孤兒 96
ㄍㄨ ㄦˊ ㄍㄨㄚˇ ㄈㄨˋ	孤兒寡婦 0
ㄍㄨ ㄦˊ ㄩㄢˋ	孤兒院 31
ㄍㄨ ㄩㄥˇ	孤勇 0
ㄍㄨ ㄨㄟˊ ㄆㄛˋ ㄑㄧㄝˋ	孤危迫切 0
ㄍㄨ ㄞ ㄗˇ	孤哀子 0
ㄍㄨ ㄉㄢ ㄉㄢ	孤單單 8
ㄍㄨ ㄉㄢ ㄉㄢ ㄉㄜ˙	孤單單的 1
ㄍㄨ ㄈㄣˊ	孤墳 0
ㄍㄨ ㄋㄩˇ	孤女 0
ㄍㄨ ㄗˇ	孤子 1
ㄍㄨ ㄍㄨ ㄉㄢ ㄉㄢ	孤孤單單 6
ㄍㄨ ㄍㄨ ㄑㄧ ㄑㄧ	孤孤淒淒 0
ㄍㄨ ㄍㄨ ㄉㄨˊ ㄉㄨˊ	孤孤獨獨 0
ㄍㄨ ㄍㄨ ㄌㄧㄥˊ ㄌㄧㄥˊ	孤孤零零 0
ㄍㄨ ㄐㄧㄚ ㄍㄨㄚˇ ㄖㄣˊ	孤家寡人 2
ㄍㄨ ㄏㄢˊ	孤寒 0
ㄍㄨ ㄍㄨㄚˇ	孤寡 2
ㄍㄨ ㄉㄠˇ	孤島 26
ㄍㄨ ㄨㄟˊ	孤微 0
ㄍㄨ ㄣ ㄈㄨˋ ㄉㄜˊ	孤恩負德 0
ㄍㄨ ㄣ ㄈㄨˋ ㄧˋ	孤恩負義 0
ㄍㄨ ㄈㄣˋ	孤憤 1
ㄍㄨ ㄊㄧㄥˇ ㄏㄨㄚ	孤挺花 3
ㄍㄨ ㄓㄤˇ ㄋㄢˊ ㄇㄧㄥˊ	孤掌難鳴 2
ㄍㄨ ㄇㄨˋ	孤木 0
ㄍㄨ ㄅㄣˇ	孤本 0
ㄍㄨ ㄅㄧㄠ ㄐㄩㄣˋ ㄐㄧㄝˊ	孤標峻節 0
ㄍㄨ ㄓㄨˋ	孤注 2
ㄍㄨ ㄓㄨˋ ㄧ ㄓˊ	孤注一擲 2
ㄍㄨ ㄓㄨˋ ㄧˋ ㄓˊ	孤注一擲 2
ㄍㄨ ㄉㄨˊ	孤獨 152
ㄍㄨ ㄉㄨˊ ㄉㄜ˙	孤獨的 23
ㄍㄨ ㄌㄧˋ	孤立 85
ㄍㄨ ㄌㄧˋ ㄓㄨˇ ㄧˋ	孤立主義 1
ㄍㄨ ㄌㄧˋ ㄨˊ ㄩㄢˊ	孤立無援 3
ㄍㄨ ㄌㄧˋ ㄉㄜ˙	孤立的 10
ㄍㄨ ㄌㄠˇ	孤老 3
ㄍㄨ ㄔㄣˊ	孤臣 4
ㄍㄨ ㄔㄣˊ ㄋㄧㄝˋ ㄗˇ	孤臣孽子 1
ㄍㄨ ㄈㄤ ㄗˋ ㄞˋ	孤芳自愛 0
ㄍㄨ ㄈㄤ ㄗˋ ㄕㄤˇ	孤芳自賞 3
ㄍㄨ ㄎㄨˇ	孤苦 33
ㄍㄨ ㄎㄨˇ ㄉㄧㄥ ㄆㄧㄥ	孤苦仃俜 0
ㄍㄨ ㄎㄨˇ ㄌㄧㄥˊ ㄉㄧㄥ	孤苦伶仃 2 孤苦零丁 0
ㄍㄨ ㄎㄨˇ ㄘㄢˊ ㄅㄧㄥˋ	孤苦殘病 6
ㄍㄨ ㄎㄨˇ ㄨˊ ㄧ	孤苦無依 9
ㄍㄨ ㄒㄧㄥˊ ㄧ ㄧˋ	孤行一意 0
ㄍㄨ ㄒㄧㄥˊ ㄧˊ ㄧˋ	孤行一意 0
ㄍㄨ ㄧˋ ㄎㄨˇ ㄒㄧㄣ	孤詣苦心 0
ㄍㄨ ㄕㄣ	孤身 7
ㄍㄨ ㄐㄩㄣ	孤軍 17
ㄍㄨ ㄐㄩㄣ ㄗㄨㄛˋ ㄓㄢˋ	孤軍作戰 0
ㄍㄨ ㄐㄩㄣ ㄈㄣˋ ㄉㄡˋ	孤軍奮鬥 2
ㄍㄨ ㄐㄩㄣ ㄕㄣ ㄖㄨˋ	孤軍深入 0
ㄍㄨ ㄌㄡˋ	孤陋 5
ㄍㄨ ㄌㄡˋ ㄍㄨㄚˇ ㄨㄣˊ	孤陋寡聞 4
ㄍㄨ ㄧㄢˋ	孤雁 2
ㄍㄨ ㄩㄣˊ ㄧㄝˇ ㄏㄜˋ	孤雲野鶴 0
ㄍㄨ ㄌㄧㄥˊ	孤零 13
ㄍㄨ ㄍㄠ ㄗˋ ㄒㄩˇ	孤高自許 0
ㄍㄨ ㄏㄨㄣˊ	孤魂 24
ㄍㄨ ㄏㄨㄣˊ ㄧㄝˇ ㄍㄨㄟˇ	孤魂野鬼 15
ㄍㄨ ㄌㄨㄢˊ ㄋㄧㄢˊ	孤鸞年 2
ㄏㄞˊ ㄦ	孩兒 61
ㄏㄞˊ ㄦˊ	孩兒 61
ㄏㄞˊ ㄗ˙	孩子 5653
ㄏㄞˊ ㄗ˙ ㄑㄧˋ	孩子氣 13
ㄏㄞˊ ㄗ˙ ㄨㄤˊ	孩子王 8
ㄏㄞˊ ㄗ˙ ㄊㄡˊ	孩子頭 4
ㄏㄞˊ ㄊㄧˊ	孩提 13
ㄏㄞˊ ㄊㄧˊ ㄕˊ ㄉㄞˋ	孩提時代 0
ㄏㄞˊ ㄊㄨㄥˊ	孩童 149
ㄙㄨㄣ ㄓㄨㄥ ㄕㄢ	孫中山 48
ㄙㄨㄣ ㄔㄨㄢˊ ㄈㄤ	孫傳芳 1
ㄙㄨㄣ ㄦˊ	孫兒 15
ㄙㄨㄣ ㄦˊ ㄋㄩˇ	孫兒女 5
ㄙㄨㄣ ㄨˊ	孫吳 2
ㄙㄨㄣ ㄐㄧㄢ	孫堅 9
ㄙㄨㄣ ㄉㄚˋ ㄕㄥˋ	孫大聖 0
ㄙㄨㄣ ㄋㄩˇ	孫女 48
ㄙㄨㄣ ㄋㄩˇ ㄒㄩˋ	孫女婿 0
ㄙㄨㄣ ㄒㄩˋ	孫婿 0
ㄙㄨㄣ ㄒㄧˊ	孫媳 4 孫息 0
ㄙㄨㄣ ㄒㄧˊ ㄈㄨˋ	孫媳婦 4
ㄙㄨㄣ ㄗˇ	孫子 135
ㄙㄨㄣ ㄗ˙	孫子 135
ㄙㄨㄣ ㄗˇ ㄅㄧㄥ ㄈㄚˇ	孫子兵法 0
ㄙㄨㄣ ㄕㄢ ㄓ ㄨㄞˋ	孫山之外 0
ㄙㄨㄣ ㄕㄢ ㄇㄧㄥˊ ㄌㄨㄛˋ	孫山名落 0
ㄙㄨㄣ ㄨˋ ㄎㄨㄥ	孫悟空 50
ㄙㄨㄣ ㄨㄣˊ	孫文 15
ㄙㄨㄣ ㄨㄣˊ ㄒㄩㄝˊ ㄕㄨㄛ	孫文學說 0
ㄙㄨㄣ ㄓㄠ ㄌㄧˋ	孫昭立 5
ㄙㄨㄣ ㄑㄩㄢˊ	孫權 29
ㄙㄨㄣ ㄨˇ	孫武 5
ㄙㄨㄣ ㄧㄢˋ ㄗ	孫燕姿 1
ㄙㄨㄣ ㄧㄥˊ ㄧㄥˊ	孫瑩瑩 0
ㄙㄨㄣ ㄌㄨˋ ㄒㄧ	孫璐西 1
ㄙㄨㄣ ㄌㄧˋ ㄖㄣˊ	孫立人 45
ㄙㄨㄣ ㄓㄨˊ	孫竹 0
ㄙㄨㄣ ㄘㄜˋ	孫策 14
ㄙㄨㄣ ㄘㄨㄟˋ ㄈㄥˋ	孫翠鳳 11
ㄙㄨㄣ ㄧㄠˋ ㄨㄟ	孫耀威 1
ㄙㄨㄣ ㄅㄧㄣˋ	孫臏 1
ㄙㄨㄣ ㄩㄣˊ ㄩㄣˊ	孫芸芸 1
ㄙㄨㄣ ㄧˋ ㄒㄧㄢ	孫逸仙 6
ㄙㄨㄣ ㄩㄣˋ ㄒㄩㄢˊ	孫運璿 46
ㄙㄨㄣ ㄉㄠˋ ㄘㄨㄣˊ	孫道存 5
ㄕㄨˊ ㄅㄨˋ ㄎㄜˇ ㄖㄣˇ	孰不可忍 2
ㄕㄨˊ ㄓ	熟知 54 孰知 3
ㄕㄨˊ ㄋㄥˊ	孰能 1
ㄕㄨˊ ㄋㄥˊ ㄨˊ ㄍㄨㄛˋ	孰能無過 0
ㄕㄨˊ ㄩˇ	孰與 4
ㄕㄨˊ ㄖㄨㄛˋ	孰若 0
ㄕㄨˊ ㄨㄟˋ	孰謂 3
ㄕㄨˊ ㄑㄧㄥ ㄕㄨˊ ㄓㄨㄥˋ	孰輕孰重 4
ㄕㄨˊ ㄓㄨㄥˋ ㄕㄨˊ ㄑㄧㄥ	孰重孰輕 2
ㄔㄢˊ ㄈㄨ	孱夫 0
ㄔㄢˊ ㄖㄨㄛˋ	孱弱 13
ㄘㄢˋ ㄊㄡˊ	孱頭 0
ㄗ ㄖㄨˇ	孳乳 1
ㄗ ㄒㄧˊ	孳息 13
ㄗ ㄇㄢˋ	滋蔓 1 孳蔓 0
ㄈㄨ ㄔㄨ	孵出 22 敷出 8
ㄈㄨ ㄔㄨ ㄌㄞˊ	孵出來 4
ㄈㄨ ㄏㄨㄚˋ	孵化 42
ㄈㄨ ㄏㄨㄚˋ ㄑㄧˋ	孵化器 2
ㄈㄨ ㄏㄨㄚˋ ㄑㄧˊ	孵化期 1
ㄈㄨ ㄏㄨㄚˋ ㄌㄩˋ	孵化率 2
ㄈㄨ ㄌㄨㄢˇ	孵卵 5
ㄈㄨ ㄌㄨㄢˇ ㄑㄧˋ	孵卵器 0
ㄈㄨ ㄔㄥˊ	敷成 7 孵成 0
ㄈㄨ ㄩˋ	孵育 6
ㄈㄨ ㄉㄢˋ	孵蛋 28
ㄈㄨ ㄉㄢˋ ㄑㄧˋ	孵蛋器 0
ㄒㄩㄝˊ ㄅㄨˋ ㄌㄞˊ	學不來 7
ㄒㄩㄝˊ ㄅㄨˋ ㄨㄢˊ	學不完 1
ㄒㄩㄝˊ ㄅㄨˊ ㄏㄨㄟˋ	學不會 5
ㄒㄩㄝˊ ㄖㄣˊ	學人 129
ㄒㄩㄝˊ ㄧˇ ㄓˋ ㄩㄥˋ	學以致用 7
ㄒㄩㄝˊ ㄨㄟˋ	學位 319 穴位 8
ㄒㄩㄝˊ ㄌㄞˊ ㄒㄩㄝˊ ㄑㄩˋ	學來學去 1
ㄒㄩㄝˊ ㄈㄣ	學分 223
ㄒㄩㄝˊ ㄈㄣ ㄓˋ	學分制 7
ㄒㄩㄝˊ ㄈㄣ ㄕㄨˋ	學分數 13
ㄒㄩㄝˊ ㄉㄠˋ	學到 256 學道 15 穴道 15
ㄒㄩㄝˊ ㄓˋ	學制 53
ㄒㄩㄝˊ ㄑㄧㄢˊ ㄐㄧㄠˋ ㄩˋ	學前教育 3
ㄒㄩㄝˊ ㄌㄧˋ	學歷 259 學力 70
ㄒㄩㄝˊ ㄌㄧˋ ㄐㄧㄢˋ ㄉㄧㄥˋ	學力鑑定 3
ㄒㄩㄝˊ ㄨˋ ㄔㄨˋ	學務處 35
ㄒㄩㄝˊ ㄨˋ ㄓㄤˇ	學務長 36
ㄒㄩㄝˊ ㄑㄩ	學區 60
ㄒㄩㄝˊ ㄑㄩ ㄓˋ	學區制 11
ㄒㄩㄝˊ ㄑㄩ ㄌㄧˇ	學區裡 1
ㄒㄩㄝˊ ㄑㄩˋ	學去 27
ㄒㄩㄝˊ ㄧㄡˇ	學友 32
ㄒㄩㄝˊ ㄇㄧㄥˊ	學名 46
ㄒㄩㄝˊ ㄩㄢˊ	學員 272 學園 212
